CPUCount,edited_radial_points.0,edited_scans.0,job.cluster.@attributes.name,job.jobParameters.bucket_fixed.@attributes.fixedtype,job.jobParameters.bucket_fixed.@attributes.value,job.jobParameters.bucket_fixed.@attributes.xtype,job.jobParameters.bucket_fixed.@attributes.ytype,job.jobParameters.conc_threshold.@attributes.value,job.jobParameters.demes.@attributes.value,job.jobParameters.generations.@attributes.value,job.jobParameters.k_grid.@attributes.value,job.jobParameters.mc_iterations.@attributes.value,job.jobParameters.migration.@attributes.value,job.jobParameters.mutate_sigma.@attributes.value,job.jobParameters.p_mutate_k.@attributes.value,job.jobParameters.p_mutate_s.@attributes.value,job.jobParameters.p_mutate_sk.@attributes.value,job.jobParameters.plague.@attributes.value,job.jobParameters.population.@attributes.value,job.jobParameters.regularization.@attributes.value,job.jobParameters.req_mgroupcount.@attributes.value,job.jobParameters.s_grid.@attributes.value,job.jobParameters.seed.@attributes.value,simpoints.0,CPUTime,max_rss,wallTime
32,1002,52,2,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,715,5172,734	v1.0-uslims3_CCH-92363
24,745,50,16,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,4648,1571,4670	v1.0-uslims3_BC_FTC-729
128,730,120,26,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,31208,87462,31227	v1.0-uslims3_CU_Boulder-5692
32,710,109,1,2,0.0,3,3,1e-05,31,100,100,1,3,20,20,20,20,4,100,0.05,1,100,0,200,92,517,104	v1.0-uslims3_KAUST-2874
32,996,76,25,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,6135,2469,6160	v1.0-uslims3_IUBloom-2716
192,855,190,7,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,8,100,0,200,1503,51472,1516	v1.0-uslims3_ColoState-9660
256,996,76,25,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,8,100,0,200,36392,108064,36417	v1.0-uslims3_IUBloom-2720
24,808,214,16,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,1896,2240,1985	v1.0-uslims3_CU_Boulder-13903
24,477,600,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,2412,1690,2452	v1.0-uslims3_Aalto-1024
512,1109,143,11,2,0.0,3,1,1e-05,1,100,100,64,3,0,20,20,20,4,200,0.05,4,100,0,200,10203,1475423,10223	v1.0-uslims3_CCH-70814
192,1028,89,7,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,8,100,0,200,2685,52336,6396	v1.0-uslims3_CU_Boulder-845
24,1073,30,1,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,9542,1839,9546	v1.0-uslims3_CU_Boulder-3458
192,994,59,21,2,0.0,3,1,1e-05,1,100,100,48,3,0,20,20,20,4,200,0.05,8,100,0,200,7281,48805,7310	v1.0-uslims3_CU_Boulder-17235
24,749,44,16,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,1375,840,1475	v1.0-uslims3_CU_Boulder-16432
32,1094,42,26,2,0.0,3,1,1e-05,31,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,601,1246,630	v1.0-uslims3_CAUMA-15702
192,805,120,16,2,0.0,3,1,1e-05,1,100,100,20,3,0,20,20,20,4,200,0.05,8,100,0,200,33660,49866,33821	v1.0-uslims3_HHU-1827
36,1121,66,22,2,0.0,3,1,1e-05,31,100,100,1,3,20,20,20,20,4,100,0.05,1,100,0,200,8955,4496,9139	v1.0-uslims3_ColoState-6256
192,1007,529,25,2,0.0,3,1,1e-05,1,100,100,64,3,0,20,20,20,4,200,0.05,8,100,0,200,27453,173867,27475	v1.0-uslims3_CCH-68535
24,839,50,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,3303,1050,3320	v1.0-uslims3_CU_Boulder-2448
36,951,206,22,2,0.0,3,1,1e-05,31,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,13158,4039,15615	v1.0-uslims3_ColoState-9559
256,870,72,28,2,0.0,3,1,1e-05,31,100,100,50,3,0,20,20,20,4,200,0.05,8,100,0,200,2806,55819,22284	v1.0-uslims3_ColoState-8438
24,875,197,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,5926,2387,5941	v1.0-uslims3_CU_Boulder-4978
24,981,138,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,7771,2031,7778	v1.0-uslims3_UoG-1411
24,923,57,17,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,185,317,202	v1.0-uslims3_Uni_KN-19912
24,703,41,16,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,313,1043,338	v1.0-uslims3_BC_FTC-774
24,1141,69,21,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,1,100,0,200,12600,33204,15878	v1.0-uslims3_IUBloom-3190
24,1064,259,21,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,1,100,0,200,9977,47592,10740	v1.0-uslims3_UMICH-5995
24,1083,48,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,3271,1272,3279	v1.0-uslims3_CU_Boulder-3005
32,1020,219,5,2,0.0,3,1,1e-05,1,100,100,48,3,0,20,20,20,4,200,0.05,1,100,0,200,21243,304152,21336	v1.0-uslims3_mayo-5890
96,846,125,7,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,3146,44790,3183	v1.0-uslims3_CU_Boulder-4352
192,1048,59,7,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,8,100,0,200,13173,71380,13198	v1.0-uslims3_CU_Boulder-294
24,812,34,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,6125,1700,6792	v1.0-uslims3_CU_Boulder-10289
24,914,63,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,325,660,441	v1.0-uslims3_CU_Boulder-17774
32,924,69,26,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,8358,2198,8380	v1.0-uslims3_AUC2017-540
36,1002,144,22,2,0.0,3,1,1e-05,31,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,8615,3574,8662	v1.0-uslims3_ColoState-8589
192,1229,300,7,2,0.0,3,1,1e-05,1,100,100,64,3,0,20,20,20,4,200,0.05,8,100,0,200,31428,186627,31457	v1.0-uslims3_Aalto-56
32,847,58,11,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,1705,5047,1752	v1.0-uslims3_Canterbury-3488
256,1035,197,26,-1,0.0,-1,-1,1e-05,31,100,100,50,3,20,20,20,20,4,100,0.05,8,100,0,200,1266,113508,2166	v1.0-uslims3_UMassMed-3878
32,879,51,11,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,293,4357,505	v1.0-uslims3_unimelb-1987
16,890,79,10,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,969,877,972	v1.0-uslims3_CCH-91047
192,830,73,21,2,0.0,3,1,1e-05,1,100,100,64,3,0,20,20,20,4,200,0.05,8,100,0,200,12258,67714,12727	v1.0-uslims3_latrobe-1382
16,1181,93,10,2,0.0,3,1,1e-05,1,100,100,64,3,0,20,20,20,4,200,0.05,4,100,0,200,41391,58399,330211	v1.0-uslims3_CCH-70846
96,955,99,25,2,0.0,3,1,1e-05,1,100,100,40,3,0,20,20,20,4,200,0.05,4,100,0,200,1168,62142,82807	v1.0-uslims3_cauma3-5439
36,1064,148,22,2,0.0,3,1,1e-05,31,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,7441,4256,7531	v1.0-uslims3_ColoState-8288
96,920,98,21,2,0.0,3,1,1e-05,1,100,100,48,3,0,20,20,20,4,200,0.05,4,100,0,200,12105,49453,12191	v1.0-uslims3_CU_Boulder-12484
32,956,105,28,2,0.0,3,1,1e-05,31,100,100,1,3,20,20,20,20,4,100,0.05,1,100,0,200,630,815,685	v1.0-uslims3_UMICH-2036
24,867,59,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,1254,941,2051	v1.0-uslims3_CU_Boulder-11453
32,1031,195,28,2,0.0,3,1,1e-05,31,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,14967,3305,14997	v1.0-uslims3_ColoState-7652
32,1250,30,28,2,0.0,3,1,1e-05,31,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,18,434,36	v1.0-uslims3_CAUMA-16427
32,918,125,1,4,1.1,5,3,1e-05,31,100,100,1,3,20,20,20,20,4,100,0.05,1,100,0,200,224,528,232	v1.0-uslims3_cauma3-2829
24,948,205,1,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,8614,1949,8617	v1.0-uslims3_CU_Boulder-4374
192,701,189,7,2,0.0,3,1,1e-05,1,100,100,64,3,0,20,20,20,4,200,0.05,8,100,0,200,6434,79420,9471	v1.0-uslims3_CAUMA-24917
32,956,34,26,2,0.0,3,1,1e-05,31,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,15536,2825,15570	v1.0-uslims3_ColoState-7111
32,1082,80,11,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,488,4800,507	v1.0-uslims3_IUBloom-3835
32,964,106,11,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,1119,4985,1144	v1.0-uslims3_CCH-82300
32,765,270,26,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,3051,2334,3730	v1.0-uslims3_UMICH-2668
24,1017,149,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,3512,1952,3524	v1.0-uslims3_CAUMA-21617
16,1236,210,10,2,0.0,3,1,1e-05,1,100,100,64,3,0,20,20,20,4,200,0.05,8,100,0,200,83045,81833,83048	v1.0-uslims3_CCH-73920
32,965,60,1,2,0.0,3,1,1e-05,31,100,100,1,3,20,20,20,20,4,100,0.05,1,100,0,200,28760,3573,28770	v1.0-uslims3_ColoState-3923
288,1011,194,22,2,0.0,3,1,1e-05,31,100,100,50,3,0,20,20,20,4,200,0.05,8,100,0,200,22496,168477,34630	v1.0-uslims3_ColoState-9531
96,862,1500,7,2,0.0,3,1,1e-05,1,100,100,64,3,0,20,20,20,4,200,0.05,4,100,0,200,57245,266849,57526	v1.0-uslims3_CAUMA-29425
256,761,199,28,2,0.0,3,1,1e-05,31,100,100,70,3,0,20,20,20,4,200,0.05,8,100,0,200,668,76289,703	v1.0-uslims3_KAUST-4386
96,1088,110,21,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,7665,56118,7679	v1.0-uslims3_UMICH-4632
24,954,139,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,499,897,1691	v1.0-uslims3_Canterbury-1474
24,967,120,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,4038,1251,4102	v1.0-uslims3_CU_Boulder-5681
24,1063,92,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,724,822,687	v1.0-uslims3_CCH-18985
32,1016,409,5,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,8524,7811,8563	v1.0-uslims3_CCH-82080
24,1073,59,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,3592,1570,3649	v1.0-uslims3_Canterbury-2169
24,1020,119,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,1132,925,1140	v1.0-uslims3_CAUMA-16859
16,1127,81,10,2,0.0,3,1,1e-05,1,100,100,64,3,0,20,20,20,4,200,0.05,4,100,0,200,9995,44361,328226	v1.0-uslims3_CCH-70850
24,1056,59,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,14570,2824,15484	v1.0-uslims3_CU_Boulder-277
32,1121,300,11,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,1,100,0,200,76749,172445,76776	v1.0-uslims3_UMICH-7203
24,1118,67,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,750,982,760	v1.0-uslims3_latrobe-1217
96,923,46,7,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,2791,58580,2849	v1.0-uslims3_UofL-1369
24,846,57,1,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.1,1,200,0,200,9668,1364,9674	v1.0-uslims3_Amgen-86
24,1050,114,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,1773,1388,2040	v1.0-uslims3_IUBloom-2918
24,909,101,16,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,171,1044,280	v1.0-uslims3_BC_FTC-1734
32,857,37,11,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,335,4313,375	v1.0-uslims3_Canterbury-3931
24,1055,139,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,257,864,289	v1.0-uslims3_UMICH-4660
36,1419,221,22,2,0.0,3,1,1e-05,31,100,100,1,3,20,20,20,20,4,100,0.05,1,100,0,200,2667,4074,2972	v1.0-uslims3_CAUMA-11877
192,993,63,7,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,8,100,0,200,3027,40990,3037	v1.0-uslims3_ColoState-9836
24,986,206,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,3378,1809,3418	v1.0-uslims3_CAUMA-39370
288,1039,78,22,2,0.0,3,1,1e-05,31,100,100,50,3,0,20,20,20,4,200,0.05,8,100,0,200,4390,132230,10215	v1.0-uslims3_ColoState-9264
36,1003,169,22,2,0.0,3,1,1e-05,31,100,100,1,3,20,20,20,20,4,100,0.05,1,100,0,200,1424,3407,1527	v1.0-uslims3_ColoState-5567
24,852,216,16,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,11425,1745,13223	v1.0-uslims3_CU_Boulder-13913
24,970,89,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,1065,835,1080	v1.0-uslims3_CU_Boulder-4437
24,1127,55,16,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,2047,1157,2137	v1.0-uslims3_latrobe-1141
256,1064,113,26,2,0.0,3,1,1e-05,31,100,100,50,3,20,20,20,20,4,100,0.05,8,100,0,200,3178,97238,3222	v1.0-uslims3_NIST-366
128,760,36,23,2,0.0,3,1,1e-05,1,100,100,48,3,0,20,20,20,4,200,0.05,4,100,0,200,1192,248928,1276	v1.0-uslims3_CU_Boulder-19079
24,941,66,7,2,0.0,3,5,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,115,501,135	v1.0-uslims3_EPFL-1720
288,998,154,22,2,0.0,3,1,1e-05,31,100,100,50,3,20,20,20,20,4,100,0.05,8,100,0,200,8904,174280,21200	v1.0-uslims3_ColoState-5463
24,855,173,1,2,0.0,3,6,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,3229,1264,3235	v1.0-uslims3_CAUMA-21422
24,1074,209,1,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,2464,1877,2471	v1.0-uslims3_UMICH-4056
32,1073,99,26,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,1826,1766,2306	v1.0-uslims3_CAUMA-18383
32,928,93,2,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,939,5471,959	v1.0-uslims3_CCH-91988
128,771,71,23,2,0.0,3,1,1e-05,1,100,100,48,3,0,20,20,20,4,200,0.05,4,100,0,200,1405,257430,1440	v1.0-uslims3_CU_Boulder-19073
32,950,81,26,2,0.0,3,1,1e-05,31,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,7523,2421,7550	v1.0-uslims3_ColoState-7112
96,996,139,16,2,0.0,3,1,1e-05,1,100,100,48,3,0,20,20,20,4,200,0.05,4,100,0,200,4780,39504,5149	v1.0-uslims3_CU_Boulder-7444
96,859,150,7,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,73379,96243,73421	v1.0-uslims3_CU_Boulder-10254
24,982,89,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,724,866,733	v1.0-uslims3_CU_Boulder-2868
24,908,150,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,5335,1857,34873	v1.0-uslims3_CU_Boulder-14986
24,1045,199,1,2,0.0,3,1,1e-05,1,100,100,51,3,0,20,20,20,4,200,0.05,1,100,0,200,20115,57172,20121	v1.0-uslims3_UMICH-3388
24,717,50,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,57,517,508	v1.0-uslims3_BC_FTC-599
32,936,79,26,-1,0.0,-1,-1,1e-05,31,100,100,1,3,20,20,20,20,4,100,0.05,1,100,0,200,104,1137,149	v1.0-uslims3_CAUMA-9943
32,863,74,11,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,346,4521,369	v1.0-uslims3_unimelb-1976
192,1017,79,7,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,8,100,0,200,3302,39191,4000	v1.0-uslims3_CU_Boulder-843
24,781,119,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,4407,2272,4734	v1.0-uslims3_CU_Boulder-16919
32,890,79,2,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,785,5318,803	v1.0-uslims3_CCH-91049
256,917,104,26,2,0.0,3,5,1e-05,1,100,100,65,3,0,20,20,20,4,200,0.05,8,100,0,200,3554,78901,4295	v1.0-uslims3_KAUST-4506
96,856,148,7,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,31930,88265,32938	v1.0-uslims3_CU_Boulder-9376
32,1131,65,25,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,3938,2448,3974	v1.0-uslims3_latrobe-1245
32,1020,219,5,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,2997,7909,3030	v1.0-uslims3_mayo-5866
128,934,29,11,2,0.0,3,1,1e-05,1,100,100,48,3,0,20,20,20,4,200,0.05,4,100,0,200,4493,210373,6681	v1.0-uslims3_CU_Boulder-18407
256,1014,144,28,2,0.0,3,1,1e-05,31,100,100,50,3,0,20,20,20,4,200,0.05,8,100,0,200,2655,64002,2677	v1.0-uslims3_ColoState-7437
192,937,69,21,2,0.0,3,1,1e-05,1,100,100,64,3,0,20,20,20,4,200,0.05,8,100,0,200,19188,77157,19486	v1.0-uslims3_latrobe-1341
24,939,138,16,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,23629,2225,23641	v1.0-uslims3_UoG-1570
768,416,227,11,2,0.0,3,1,1e-05,1,100,100,100,3,0,20,20,20,4,200,0.05,6,100,0,200,1978,1896736,1996	v1.0-uslims3_CCH-53781
32,994,99,26,2,0.0,3,1,1e-05,31,100,100,1,3,20,20,20,20,4,100,0.05,1,100,0,200,4229,2615,38031	v1.0-uslims3_UMICH-2166
24,862,379,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,6281,2020,6342	v1.0-uslims3_GaTech-537
32,1011,66,26,4,1.0,3,3,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,1,100,0,200,5681,44242,6379	v1.0-uslims3_EPFL-1663
24,779,120,16,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,3658,1694,3758	v1.0-uslims3_CU_Boulder-16435
96,1113,90,21,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,4311,45563,6121	v1.0-uslims3_IUBloom-3497
32,1039,99,13,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,21190,4857,21244	v1.0-uslims3_IUBloom-2397
16,914,117,14,2,0.0,3,1,1e-05,1,100,100,32,3,0,20,20,20,4,200,0.05,32,100,0,200,12822,27391,56508	v1.0-uslims3_PSU-814
24,1109,63,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,27945,3878,27990	v1.0-uslims3_CU_Boulder-1861
96,1157,81,21,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,61736,105107,61757	v1.0-uslims3_IUBloom-3718
32,835,148,26,2,0.0,3,1,1e-05,31,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,584,1552,2097	v1.0-uslims3_ColoState-9207
24,903,42,7,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,1,100,0,200,5370,23317,5402	v1.0-uslims3_UofL-409
96,1118,136,25,2,0.0,3,1,1e-05,1,100,100,64,3,0,20,20,20,4,200,0.05,4,100,0,200,3014,107021,35690	v1.0-uslims3_CCH-70942
192,634,59,7,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,8,100,0,200,5286,43255,5304	v1.0-uslims3_ColoState-9833
192,888,227,7,2,0.0,3,1,1e-05,1,100,100,64,3,0,20,20,20,4,200,0.05,8,100,0,200,11652,81391,11681	v1.0-uslims3_Aalto-907
96,1116,199,16,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,18249,78308,20125	v1.0-uslims3_UMICH-5359
24,1135,85,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,1368,1651,1425	v1.0-uslims3_IUBloom-3635
36,1270,195,22,2,0.0,3,1,1e-05,31,100,100,70,3,20,20,20,20,4,100,0.05,1,100,0,200,9197,182315,9226	v1.0-uslims3_Uni_KN-2403
96,881,283,21,2,0.0,3,1,1e-05,1,100,100,30,3,0,20,20,20,4,200,0.05,4,100,0,200,308,20632,401	v1.0-uslims3_UMICH-4340
16,1056,20,33,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,60,485,62	v1.0-uslims3_Canterbury-5323
16,1047,303,10,2,0.0,3,1,1e-05,1,100,100,64,3,0,20,20,20,4,200,0.05,8,100,0,200,132343,112539,132345	v1.0-uslims3_CCH-68620
24,855,282,1,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,1,100,0,200,56083,67177,56090	v1.0-uslims3_UMICH-3735
24,1000,69,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,6320,2061,6322	v1.0-uslims3_CU_Boulder-6752
72,1064,273,7,2,0.0,3,1,1e-05,1,100,100,64,3,0,20,20,20,4,200,0.05,4,100,0,200,16220,90894,21336	v1.0-uslims3_CCH-34392
96,845,70,21,2,0.0,3,1,1e-05,1,100,100,48,3,0,20,20,20,4,200,0.05,4,100,0,200,3528,35287,3688	v1.0-uslims3_CU_Boulder-14834
24,694,236,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,1266,1171,1281	v1.0-uslims3_HHU-1662
256,929,56,26,2,0.0,3,1,1e-05,31,100,100,50,3,20,20,20,20,4,100,0.05,8,100,0,200,669,56800,708	v1.0-uslims3_ColoState-5619
24,1138,179,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,9132,1779,9147	v1.0-uslims3_CAUMA-21253
32,1102,199,11,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,1,100,0,200,30162,272118,30433	v1.0-uslims3_UMICH-6724
96,826,216,21,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,27138,94625,27157	v1.0-uslims3_CU_Boulder-14021
96,805,148,21,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,16775,69886,16806	v1.0-uslims3_CU_Boulder-15037
32,472,1014,11,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,1625,5946,1653	v1.0-uslims3_CCH-99502
32,1151,124,1,-1,0.0,-1,-1,1e-05,31,100,100,1,3,20,20,20,20,4,100,0.05,1,100,0,200,302,556,1630	v1.0-uslims3_IUBloom-1502
24,901,99,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,551,868,1120	v1.0-uslims3_CU_Boulder-12907
24,369,280,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,2607,1581,2728	v1.0-uslims3_Aalto-1299
16,873,431,10,2,0.0,3,1,1e-05,1,100,100,64,3,0,20,20,20,4,200,0.05,4,100,0,200,94138,88472,184784	v1.0-uslims3_CCH-82769
24,843,59,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,11044,1692,11794	v1.0-uslims3_CU_Boulder-11455
36,1136,51,22,2,0.0,3,1,1e-05,31,100,100,1,3,20,20,20,20,4,100,0.05,1,100,0,200,1652,2879,2067	v1.0-uslims3_CAUMA-10679
192,1014,155,7,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,8,100,0,200,4229,54185,4239	v1.0-uslims3_ColoState-9878
256,866,56,26,2,0.0,3,1,1e-05,31,100,100,50,3,20,20,20,20,4,100,0.05,8,100,0,200,1755,66761,1783	v1.0-uslims3_ColoState-5621
24,528,774,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,2261,3201,2360	v1.0-uslims3_Aalto-1744
256,1226,124,12,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,8,100,0,200,8133,98011,8209	v1.0-uslims3_CU_Boulder-4130
24,973,147,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,5389,1849,5413	v1.0-uslims3_CU_Boulder-7946
